id,Region,Taxonomy,Dwellings
AREA # 36,Sangre Grande,W+WLI/LDUAL+DNO/HEX:1,1378.9
AREA # 36,Sangre Grande,W+WLI/LDUAL+DNO/HEX:2,1402.4
AREA # 36,Sangre Grande,W+WLI/LFM+DNO/HEX:2/SOS,549.2
AREA # 36,Sangre Grande,W+WS/LPB+DNO/HEX:1,1275.7
AREA # 36,Sangre Grande,W+WS/LPB+DNO/HEX:2,1082.0
AREA # 36,Sangre Grande,W+WWD/LWAL+DNO/HEX:1,52.3
AREA # 37,Princes Town,CR/LFINF+DNO/HEX:2,49.3
AREA # 37,Princes Town,CR/LFINF+DNO/HEX:3,15.7
AREA # 37,Princes Town,CR/LFM+DNO/HEX:1,231.3
AREA # 37,Princes Town,CR/LFM+DNO/HEX:2,192.1
AREA # 37,Princes Town,MCF/LWAL+DNO/HEX:1,215.6
AREA # 37,Princes Town,MCF/LWAL+DNO/HEX:2,132.8
AREA # 37,Princes Town,MCF/LWAL+DNO/HEX:3,15.7
AREA # 37,Princes Town,MR/LWAL+DNO/HEX:1,441.0
AREA # 37,Princes Town,MR/LWAL+DNO/HEX:2,339.8
AREA # 37,Princes Town,MR/LWAL+DNO/HEX:3,46.2
AREA # 37,Princes Town,MR/LWAL+DUC/HEX:2,3.8
AREA # 37,Princes Town,MR/LWAL+DUC/HEX:3,7.6
AREA # 37,Princes Town,MUR+ADO/LWAL+DNO/HEX:1,0.6
AREA # 37,Princes Town,MUR+ADO/LWAL+DNO/HEX:2,0.6
AREA # 37,Princes Town,MUR/LWAL+DNO/HEX:1,693.6
AREA # 37,Princes Town,MUR/LWAL+DNO/HEX:2,586.7
AREA # 37,Princes Town,UNK/HEX:1,6.0
AREA # 37,Princes Town,W+WLI/LDUAL+DNO/HEX:1,937.5
AREA # 37,Princes Town,W+WLI/LDUAL+DNO/HEX:2,979.5
AREA # 37,Princes Town,W+WLI/LFM+DNO/HEX:2/SOS,377.1
AREA # 37,Princes Town,W+WS/LPB+DNO/HEX:1,844.0
AREA # 37,Princes Town,W+WS/LPB+DNO/HEX:2,746.7
AREA # 37,Princes Town,W+WWD/LWAL+DNO/HEX:1,1.8
AREA # 38,Penal/Debe,CR/LFINF+DNO/HEX:2,75.7
AREA # 38,Penal/Debe,CR/LFINF+DNO/HEX:3,23.7
AREA # 38,Penal/Debe,CR/LFM+DNO/HEX:1,365.2
AREA # 38,Penal/Debe,CR/LFM+DNO/HEX:2,279.4
AREA # 38,Penal/Debe,MCF/LWAL+DNO/HEX:1,363.3
AREA # 38,Penal/Debe,MCF/LWAL+DNO/HEX:2,209.7
AREA # 38,Penal/Debe,MCF/LWAL+DNO/HEX:3,23.7
AREA # 38,Penal/Debe,MCF/LWAL+DUC/HEX:1,0.3
AREA # 38,Penal/Debe,MR/LWAL+DNO/HEX:1,695.7
AREA # 38,Penal/Debe,MR/LWAL+DNO/HEX:2,505.5
AREA # 38,Penal/Debe,MR/LWAL+DNO/HEX:3,67.2
